,artist,FR,GB,DE,IT,ES,BE
5005,Kalazh44,0.0,0.0,200537.0,0.0,0.0,0.0
5006,"Kalazh44, Bozza",0.0,0.0,56341.0,0.0,0.0,0.0
5007,"Kalazh44, Capital Bra",0.0,0.0,232418.0,0.0,0.0,0.0
5008,"Kalazh44, Capital Bra, ROTE MÜTZE RAPHI",0.0,0.0,66600.0,0.0,0.0,0.0
5009,"Kalazh44, Capital Bra, Samra, Nimo, Luciano",0.0,0.0,651721.0,0.0,0.0,0.0
5010,"Kalazh44, Samra",0.0,0.0,192160.0,0.0,0.0,0.0
5011,Kane,0.0,0.0,168384.0,0.0,0.0,0.0
5012,Kasalla,0.0,0.0,560071.0,0.0,0.0,0.0
5013,Katja Krasavice,0.0,0.0,1053589.0,0.0,0.0,0.0
5014,"Katja Krasavice, ELIF",0.0,0.0,306943.0,0.0,0.0,0.0
5015,"Katja Krasavice, Fler",0.0,0.0,101787.0,0.0,0.0,0.0
5016,"Katja Krasavice, Leony",0.0,0.0,87393.0,0.0,0.0,0.0
5017,"Katja Krasavice, Marwin Balsters",0.0,0.0,61321.0,0.0,0.0,0.0
5018,"Katja Krasavice, Stard Ova",0.0,0.0,590895.0,0.0,0.0,0.0
5019,Kay One,0.0,0.0,1063608.0,0.0,0.0,0.0
5020,"Kay One, Cristobal",0.0,0.0,101952.0,0.0,0.0,0.0
5021,"Kay One, Mike Singer",0.0,0.0,461643.0,0.0,0.0,0.0
5022,"Kay One, Pietro Lombardi",0.0,0.0,1430516.0,0.0,0.0,0.0
5023,"KazOnDaBeat, Monk",0.0,0.0,68116.0,0.0,0.0,0.0
5024,Kenndog,0.0,0.0,70910.0,0.0,0.0,0.0
5025,Kianush,0.0,0.0,319405.0,0.0,0.0,0.0
5026,"Kianush, Jamule",0.0,0.0,48693.0,0.0,0.0,0.0
5027,"Kianush, Moe Phoenix",0.0,0.0,68610.0,0.0,0.0,0.0
5028,"Kianush, PA Sports",0.0,0.0,1290283.0,0.0,0.0,0.0
5029,"Kianush, PA Sports, Mosh36",0.0,0.0,98341.0,0.0,0.0,0.0
5030,"Kianush, YAKARY, PA Sports",0.0,0.0,94262.0,0.0,0.0,0.0
5031,"Kida, Samra",0.0,0.0,211831.0,0.0,0.0,0.0
5032,Kidda,0.0,0.0,272373.0,0.0,0.0,0.0
5033,"Kiiara, Felix Snow",0.0,0.0,186506.0,13704.0,0.0,24770.0
5034,Kim Dracula,0.0,0.0,68939.0,0.0,0.0,0.0
5035,King Khalil,0.0,0.0,131737.0,0.0,0.0,0.0
5036,"King Khalil, Laruzo",0.0,0.0,82388.0,0.0,0.0,0.0
5037,"King Khalil, Lil Lano",0.0,0.0,237987.0,0.0,0.0,0.0
5038,"King Khalil, Lil Lano, M.O.030",0.0,0.0,369381.0,0.0,0.0,0.0
5039,"King Khalil, Sami, Payman",0.0,0.0,64561.0,0.0,0.0,0.0
5040,"Kings of Günter, Reis Against The Spülmachine",0.0,0.0,193999.0,0.0,0.0,0.0
5041,"Kizz Daniel, Philkeyz",0.0,0.0,117698.0,0.0,0.0,0.0
5042,Knossi,0.0,0.0,258693.0,0.0,0.0,0.0
5043,"Knossi, Sido, Manny Marc, Sascha Hellinger",0.0,0.0,89133.0,0.0,0.0,0.0
5044,Kolja Goldstein,0.0,0.0,282292.0,0.0,0.0,0.0
5045,"Kolja Goldstein, Dú Maroc",0.0,0.0,67283.0,0.0,0.0,0.0
5046,"Kolja Goldstein, Sido",0.0,0.0,296743.0,0.0,0.0,0.0
5047,Kollegah,0.0,0.0,1549083.0,0.0,0.0,0.0
5048,"Kollegah, 18 Karat",0.0,0.0,56256.0,0.0,0.0,0.0
5049,"Kollegah, AZAD",0.0,0.0,81795.0,0.0,0.0,0.0
5050,"Kollegah, Ali As, Seyed",0.0,0.0,34585.0,0.0,0.0,0.0
5051,"Kollegah, DJ Arow",0.0,0.0,39070.0,0.0,0.0,0.0
5052,"Kollegah, Farid Bang",0.0,0.0,1746138.0,0.0,0.0,0.0
5053,"Kollegah, Farid Bang, 18 Karat, Summer Cem, Capital Bra, King Khalil",0.0,0.0,73002.0,0.0,0.0,0.0
5054,"Kollegah, Farid Bang, Musiye",0.0,0.0,57232.0,0.0,0.0,0.0
5055,"Kollegah, Majoe",0.0,0.0,57891.0,0.0,0.0,0.0
5056,"Kollegah, MoTrip",0.0,0.0,56936.0,0.0,0.0,0.0
5057,Konfuz,0.0,0.0,53769.0,0.0,0.0,0.0
5058,Kontra K,0.0,0.0,10198592.0,0.0,0.0,0.0
5059,"Kontra K, AK AUSSERKONTROLLE",0.0,0.0,545181.0,0.0,0.0,0.0
5060,"Kontra K, AK AUSSERKONTROLLE, Gzuz",0.0,0.0,186780.0,0.0,0.0,0.0
5061,"Kontra K, Alicia Awa",0.0,0.0,65661.0,0.0,0.0,0.0
5062,"Kontra K, BACI",0.0,0.0,83898.0,0.0,0.0,0.0
5063,"Kontra K, BTNG, AK AUSSERKONTROLLE",0.0,0.0,91543.0,0.0,0.0,0.0
5064,"Kontra K, Bausa",0.0,0.0,27820.0,0.0,0.0,0.0
5065,"Kontra K, Capital Bra",0.0,0.0,242339.0,0.0,0.0,0.0
5066,"Kontra K, Clueso",0.0,0.0,125516.0,0.0,0.0,0.0
5067,"Kontra K, Jah Khalib",0.0,0.0,192271.0,0.0,0.0,0.0
5068,"Kontra K, Lana Del Rey",0.0,0.0,1314266.0,0.0,0.0,0.0
5069,"Kontra K, RAF Camora",0.0,0.0,931060.0,0.0,0.0,0.0
5070,"Kontra K, RAF Camora, Bonez MC",0.0,0.0,147428.0,0.0,0.0,0.0
5071,"Kontra K, Rico",0.0,0.0,57545.0,0.0,0.0,0.0
5072,"Kontra K, SANTOS",0.0,0.0,573688.0,0.0,0.0,0.0
5073,"Kontra K, Samra",0.0,0.0,719998.0,0.0,0.0,0.0
5074,"Kontra K, Sido, Leony",0.0,0.0,1548773.0,0.0,0.0,0.0
5075,"Kontra K, Veysel",0.0,0.0,1083398.0,0.0,0.0,0.0
5076,Kool Savas,0.0,0.0,259488.0,0.0,0.0,0.0
5077,"Kool Savas, Alies",0.0,0.0,1584175.0,0.0,0.0,0.0
5078,"Kool Savas, Nessi",0.0,0.0,724425.0,0.0,0.0,0.0
5079,"Kool Savas, Sebastian Fitzek",0.0,0.0,105324.0,0.0,0.0,0.0
5080,"Kool Savas, Sido",0.0,0.0,565237.0,0.0,0.0,0.0
5081,"Kool Savas, Sido, Lakmann",0.0,0.0,191841.0,0.0,0.0,0.0
5082,"Kool Savas, Sido, Marteria",0.0,0.0,97740.0,0.0,0.0,0.0
5083,"Kool Savas, Sido, Nessi",0.0,0.0,223401.0,0.0,0.0,0.0
5084,"Kool Savas, Sido, SANTOS",0.0,0.0,47990.0,0.0,0.0,0.0
5085,"Kool Savas, Takt32",0.0,0.0,70288.0,0.0,0.0,0.0
5086,Kordhell,0.0,0.0,918830.0,0.0,0.0,16566.0
5087,Kraftklub,0.0,0.0,932066.0,0.0,0.0,0.0
5088,"Kraftklub, Tokio Hotel",0.0,0.0,84885.0,0.0,0.0,0.0
5089,"Kreisligalegende, VFL Eschhofen, Ikke Hüftgold",0.0,0.0,35013.0,0.0,0.0,0.0
5090,Kurdo,0.0,0.0,3148069.0,0.0,0.0,0.0
5091,"Kurdo, CAPO",0.0,0.0,490961.0,0.0,0.0,0.0
5092,"Kurdo, Jamal",0.0,0.0,136055.0,0.0,0.0,0.0
5093,"Kurdo, Kollegah, Farid Bang",0.0,0.0,42377.0,0.0,0.0,0.0
5094,"Kurdo, Majoe",0.0,0.0,120378.0,0.0,0.0,0.0
5095,"Kurdo, NGEE",0.0,0.0,138943.0,0.0,0.0,0.0
5096,"Kwam.E, OVE",0.0,0.0,374263.0,0.0,0.0,0.0
5097,"Kygo, Dean Lewis",0.0,0.0,85724.0,0.0,0.0,0.0
5098,"Kygo, Sasha Alex Sloan",0.0,0.0,135258.0,0.0,0.0,0.0
5099,"Kygo, Zoe Wees",0.0,0.0,80092.0,0.0,0.0,0.0
5100,"Kynda Gray, RIN",0.0,0.0,694973.0,0.0,0.0,0.0
5101,"LA Vision, Gigi D'Agostino",0.0,0.0,1127058.0,406340.0,0.0,0.0
5102,LACAZETTE,0.0,0.0,5971444.0,0.0,0.0,0.0
5103,"LACAZETTE, JR.",0.0,0.0,492358.0,0.0,0.0,0.0
5104,"LAVINIA, Ely Oaks",0.0,0.0,186730.0,0.0,0.0,0.0
5105,LEA,0.0,0.0,3245448.0,0.0,0.0,0.0
5106,"LEA, 01099, Gustav, Zachi",0.0,0.0,384624.0,0.0,0.0,0.0
5107,"LEA, 01099, Zachi, Gustav",0.0,0.0,481001.0,0.0,0.0,0.0
5108,"LEA, Capital Bra",0.0,0.0,1177328.0,0.0,0.0,0.0
5109,"LEA, Casper",0.0,0.0,357984.0,0.0,0.0,0.0
5110,"LEA, Cyril aka Aaron Hilmer",0.0,0.0,756427.0,0.0,0.0,0.0
5111,"LEA, Dhurata Dora",0.0,0.0,127249.0,0.0,0.0,0.0
5112,"LEA, LUNA",0.0,0.0,238303.0,0.0,0.0,0.0
5113,"LEA, MAJAN",0.0,0.0,313272.0,0.0,0.0,0.0
5114,LIKA,0.0,0.0,130325.0,0.0,0.0,0.0
5115,LIL M,0.0,0.0,74155.0,0.0,0.0,0.0
5116,"LIZOT, Emelie Cyréus",0.0,0.0,701669.0,0.0,0.0,0.0
5117,"LIZOT, HBz, lityway",0.0,0.0,101147.0,0.0,0.0,0.0
5118,"LIZOT, KYANU",0.0,0.0,658553.0,0.0,0.0,38283.0
5119,LLUISA,0.0,0.0,72699.0,0.0,0.0,0.0
5120,"LOTTE, Max Giesinger",0.0,0.0,65225.0,0.0,0.0,0.0
5121,"LUIS, TYM",0.0,0.0,78452.0,0.0,0.0,0.0
5122,"LUIS, t-low",0.0,0.0,85411.0,0.0,0.0,0.0
5123,LUNA,0.0,0.0,1339430.0,0.0,0.0,57879.0
5124,LUNAX,0.0,0.0,116403.0,0.0,0.0,0.0
5125,LUVRE47,0.0,0.0,163191.0,0.0,0.0,0.0
5126,"LX, Bonez MC",0.0,0.0,327139.0,0.0,0.0,0.0
5127,"LX, Estikay",0.0,0.0,53547.0,0.0,0.0,0.0
5128,"LX, Gzuz",0.0,0.0,114289.0,0.0,0.0,0.0
5129,"LX, Maxwell",0.0,0.0,817625.0,0.0,0.0,0.0
5130,"LX, Maxwell, Bonez MC",0.0,0.0,719737.0,0.0,0.0,0.0
5131,"LX, Maxwell, Bonez MC, Gzuz, Sa4",0.0,0.0,1165885.0,0.0,0.0,0.0
5132,"LX, Maxwell, Estikay",0.0,0.0,60633.0,0.0,0.0,0.0
5133,"LX, Maxwell, Gzuz",0.0,0.0,108077.0,0.0,0.0,0.0
5134,"LX, Maxwell, Gzuz, Gallo Nero",0.0,0.0,247439.0,0.0,0.0,0.0
5135,"LX, Maxwell, Sa4",0.0,0.0,76946.0,0.0,0.0,0.0
5136,"LX, Maxwell, Sa4, Gallo Nero",0.0,0.0,73094.0,0.0,0.0,0.0
5137,"LX, Maxwell, The Cratez",0.0,0.0,90985.0,0.0,0.0,0.0
5138,LXNGVX,0.0,0.0,76474.0,0.0,0.0,0.0
5139,Laruzo,0.0,0.0,58842.0,0.0,0.0,0.0
5140,Laurell,0.0,0.0,487012.0,0.0,0.0,0.0
5141,"League of Legends, Mako, The Word Alive, The Glitch Mob",0.0,0.0,47525.0,0.0,0.0,0.0
5142,Lena,0.0,0.0,1481944.0,0.0,0.0,0.0
5143,"Lena, Nico Santos",0.0,0.0,1186221.0,0.0,0.0,0.0
5144,"Leon Machère, Kay One, Tilly",0.0,0.0,380990.0,0.0,0.0,0.0
5145,"Leon Machère, Stard Ova, KALUMA",0.0,0.0,1572683.0,0.0,0.0,0.0
5146,Leony,0.0,0.0,2576830.0,0.0,0.0,55611.0
5147,"Leony, VIZE",0.0,0.0,537517.0,0.0,0.0,0.0
5148,Levin Liam,0.0,0.0,72197.0,0.0,0.0,0.0
5149,"Levin Liam, Miksu / Macloud, JEREMIAS",0.0,0.0,61263.0,0.0,0.0,0.0
5150,"Levin Liam, reezy",0.0,0.0,179063.0,0.0,0.0,0.0
5151,"Liaze, Olexesh",0.0,0.0,74872.0,0.0,0.0,0.0
5152,"Liaze, equal",0.0,0.0,3055942.0,0.0,0.0,0.0
5153,Lichterkinder,0.0,0.0,118943.0,0.0,0.0,0.0
5154,"Lil Kleine, Ronnie Flex",0.0,0.0,218094.0,0.0,0.0,98604.0
5155,Lil Lano,0.0,0.0,987774.0,0.0,0.0,0.0
5156,"Lil Lano, Edo Saiya",0.0,0.0,323601.0,0.0,0.0,0.0
5157,"Lil Uzi Vert, Travis Scott",0.0,0.0,105754.0,0.0,0.0,0.0
5158,"Lil Wayne, Drake",0.0,0.0,80248.0,0.0,0.0,0.0
5159,"Linkin Park, Pusha T, Stormzy",0.0,0.0,35799.0,0.0,0.0,0.0
5160,Liquido,0.0,0.0,231561.0,0.0,0.0,0.0
5161,"Longus Mongus, BHZ",0.0,0.0,65073.0,0.0,0.0,0.0
5162,"Longus Mongus, Monk, BHZ, Dead Dawg",0.0,0.0,289336.0,0.0,0.0,0.0
5163,Loredana,0.0,0.0,4539350.0,0.0,0.0,0.0
5164,"Loredana, Delara",0.0,0.0,780923.0,0.0,0.0,0.0
5165,"Loredana, MERO",0.0,0.0,910382.0,0.0,0.0,0.0
5166,"Loredana, Miksu / Macloud, CÉLINE",0.0,0.0,160101.0,0.0,0.0,0.0
5167,"Loredana, Mozzik",0.0,0.0,5358394.0,0.0,0.0,0.0
5168,"Loredana, Rymez",0.0,0.0,291925.0,0.0,0.0,0.0
5169,"Loredana, Ufo361",0.0,0.0,82793.0,0.0,0.0,0.0
5170,Lorenz Büffel,0.0,0.0,228700.0,0.0,0.0,0.0
5171,"Lost Frequencies, Axel Ehnström",0.0,0.0,28010.0,0.0,0.0,64231.0
5172,"Lost Frequencies, Bonn",0.0,0.0,279356.0,0.0,0.0,153847.0
5173,"Lost Frequencies, James Blunt",0.0,0.0,445114.0,180562.0,0.0,89623.0
5174,"Lost Frequencies, Lester Williams, Regi",0.0,0.0,27221.0,0.0,0.0,0.0
5175,"Lost Frequencies, Tom Gregory",0.0,0.0,89320.0,0.0,0.0,30039.0
5176,"Lost Frequencies, Zonderling, Kelvin Jones",0.0,0.0,379129.0,0.0,0.0,104370.0
5177,"Louis The Child, Wafia",0.0,0.0,94239.0,0.0,0.0,9619.0
5178,"Louis Theroux, Duke & Jones",0.0,0.0,67188.0,0.0,0.0,0.0
5179,Luca Hänni,0.0,0.0,124908.0,0.0,0.0,0.0
5180,"Luca-Dante Spadafora, Beats by Luca",0.0,0.0,353643.0,0.0,0.0,0.0
5181,"Luca-Dante Spadafora, LINA, Beats by Luca, Peter Plate, Ulf Leo Sommer",0.0,0.0,124528.0,0.0,0.0,0.0
5182,"Luca-Dante Spadafora, Niklas Dee, Octavian, Peter Plate, Ulf Leo Sommer",0.0,0.0,4029721.0,0.0,0.0,0.0
5183,Luciano,0.0,0.0,26562782.0,0.0,0.0,0.0
5184,"Luciano, Aitch, BIA",0.0,0.0,4075622.0,0.0,0.0,0.0
5185,"Luciano, Azzi Memo, KALIM",0.0,0.0,60831.0,0.0,0.0,0.0
5186,"Luciano, BIA",0.0,0.0,138132.0,0.0,0.0,0.0
5187,"Luciano, Capital Bra",0.0,0.0,251277.0,0.0,0.0,0.0
5188,"Luciano, Central Cee",0.0,0.0,740276.0,0.0,0.0,0.0
5189,"Luciano, Eno",0.0,0.0,58999.0,0.0,0.0,0.0
5190,"Luciano, Fredo",0.0,0.0,191382.0,0.0,0.0,0.0
5191,"Luciano, Gazo",0.0,0.0,85920.0,0.0,0.0,0.0
5192,"Luciano, Gzuz",0.0,0.0,574056.0,0.0,0.0,0.0
5193,"Luciano, Headie One",0.0,0.0,186906.0,0.0,0.0,0.0
5194,"Luciano, Hurts, 6PM RECORDS, SIRA",0.0,0.0,830543.0,0.0,0.0,0.0
5195,"Luciano, Jazeek",0.0,0.0,965315.0,0.0,0.0,0.0
5196,"Luciano, KALIM",0.0,0.0,354693.0,0.0,0.0,0.0
5197,"Luciano, Lil Zey",0.0,0.0,492899.0,0.0,0.0,0.0
5198,"Luciano, Macloud",0.0,0.0,130442.0,0.0,0.0,0.0
5199,"Luciano, Mario",0.0,0.0,213413.0,0.0,0.0,0.0
5200,"Luciano, Morad",0.0,0.0,106911.0,0.0,0.0,0.0
5201,"Luciano, Nikky Santoro",0.0,0.0,75841.0,0.0,0.0,0.0
5202,"Luciano, Nimo",0.0,0.0,533650.0,0.0,0.0,0.0
5203,"Luciano, Niska",0.0,0.0,348889.0,0.0,0.0,0.0
5204,"Luciano, Omah Lay",0.0,0.0,1053308.0,0.0,0.0,0.0
5205,"Luciano, Paula Hartmann",0.0,0.0,117966.0,0.0,0.0,0.0
5206,"Luciano, RAF Camora",0.0,0.0,136888.0,0.0,0.0,0.0
5207,"Luciano, RIN",0.0,0.0,100564.0,0.0,0.0,0.0
5208,"Luciano, Samra",0.0,0.0,661713.0,0.0,0.0,0.0
5209,"Luciano, Shirin David",0.0,0.0,432863.0,0.0,0.0,0.0
5210,"Luciano, Sophie Hunger",0.0,0.0,128536.0,0.0,0.0,0.0
5211,"Luciano, Summer Cem",0.0,0.0,154904.0,0.0,0.0,0.0
5212,"Luciano, Ufo361, Lil Baby",0.0,0.0,663640.0,0.0,0.0,0.0
5213,"Luciano, Yung Hurn",0.0,0.0,93891.0,0.0,0.0,0.0
5214,Lucio101,0.0,0.0,533562.0,0.0,0.0,0.0
5215,"Lucio101, Brasco",0.0,0.0,295896.0,0.0,0.0,0.0
5216,"Lucio101, Nizi19, Omar101",0.0,0.0,133978.0,0.0,0.0,0.0
5217,"Lucio101, Omar101",0.0,0.0,79638.0,0.0,0.0,0.0
5218,"Lucio101, Thxuzz",0.0,0.0,75668.0,0.0,0.0,0.0
5219,"Lucio101, Ufo361",0.0,0.0,159634.0,0.0,0.0,0.0
5220,"Lucio101, makko",0.0,0.0,83167.0,0.0,0.0,0.0
5221,"Lucry & Suena, Blumengarten, 01099, Gustav, Zachi",0.0,0.0,76183.0,0.0,0.0,0.0
5222,Lune,0.0,0.0,1727075.0,0.0,0.0,0.0
5223,"Lune, CÉLINE",0.0,0.0,348545.0,0.0,0.0,0.0
5224,"Lune, Juh-Dee",0.0,0.0,371219.0,0.0,0.0,0.0
5225,"Lune, Kauta",0.0,0.0,246330.0,0.0,0.0,0.0
5226,"Lune, Kurdo",0.0,0.0,77309.0,0.0,0.0,0.0
5227,"Lune, SHABAB",0.0,0.0,479219.0,0.0,0.0,0.0
5228,"Luqe, Olexesh",0.0,0.0,78971.0,0.0,0.0,0.0
5229,"MADE, BARÉ, SHABAB, Azu, Bayor, Biggie68, Skandal",0.0,0.0,395326.0,0.0,0.0,0.0
5230,"MADE, Bayor, Rasa, Skandal, SHABAB, BARÉ",0.0,0.0,379543.0,0.0,0.0,0.0
5231,"MADE, Bobby Vandamme, Dorian",0.0,0.0,862835.0,0.0,0.0,0.0
5232,"MADE, Bobby Vandamme, TANO77, Kenan, Adaver, MOHAMS",0.0,0.0,179711.0,0.0,0.0,0.0
5233,"MADE, CALI, Kenan, Infinit",0.0,0.0,416668.0,0.0,0.0,0.0
5234,"MADE, Dorian",0.0,0.0,316194.0,0.0,0.0,0.0
5235,"MADE, Hassuna, Azu, Biggie68, VITO, SHABAB",0.0,0.0,114556.0,0.0,0.0,0.0
5236,"MADE, Kenan",0.0,0.0,233580.0,0.0,0.0,0.0
5237,"MADE, SHABAB",0.0,0.0,167527.0,0.0,0.0,0.0
5238,"MADE, SHABAB, Rasa",0.0,0.0,527280.0,0.0,0.0,0.0
5239,"MADE, San Andreas, Dorian",0.0,0.0,343435.0,0.0,0.0,0.0
5240,"MADE, VITO, Kenan, SHABAB",0.0,0.0,288384.0,0.0,0.0,0.0
5241,"MAX, Quinn XCII",0.0,0.0,67013.0,0.0,0.0,0.0
5242,"MC Bomber, FiNCH",0.0,0.0,111349.0,0.0,0.0,0.0
5243,"MEDUZA, James Carter, Elley Duhé, FAST BOY",0.0,0.0,1325543.0,233310.0,0.0,213137.0
5244,"MEDUZA, OneRepublic, Leony",0.0,0.0,207245.0,0.0,0.0,24800.0
5245,MERO,0.0,0.0,9135751.0,0.0,0.0,0.0
5246,"MERO, AYLIVA",0.0,0.0,98945.0,0.0,0.0,0.0
5247,"MERO, BRADO",0.0,0.0,348635.0,0.0,0.0,0.0
5248,"MERO, ELIF",0.0,0.0,145774.0,0.0,0.0,0.0
5249,"MERO, Eno",0.0,0.0,59877.0,0.0,0.0,0.0
5250,"MERO, Jamule",0.0,0.0,149712.0,0.0,0.0,0.0
5251,"MERO, Jazeek",0.0,0.0,233702.0,0.0,0.0,0.0
5252,"MERO, Marlo",0.0,0.0,295073.0,0.0,0.0,0.0
5253,"MERO, Murda",0.0,0.0,67899.0,0.0,0.0,0.0
5254,"MERO, Nimo",0.0,0.0,261857.0,0.0,0.0,0.0
5255,"MERO, Tion Wayne",0.0,0.0,104292.0,0.0,0.0,0.0
5256,METRICKZ,0.0,0.0,106903.0,0.0,0.0,0.0
5257,MICAR,0.0,0.0,751476.0,0.0,0.0,16227.0
5258,MIKOLAS,0.0,0.0,79902.0,51713.0,28898.0,0.0
5259,"MUPP, Sadfriendd",0.0,0.0,54359.0,0.0,0.0,0.0
5260,"MXM, Chris van Dutch",0.0,0.0,157539.0,0.0,0.0,0.0
5261,"Macklemore, Lil Yachty",0.0,0.0,33625.0,0.0,0.0,3988.0
5262,Maestro,0.0,0.0,63138.0,0.0,0.0,0.0
5263,"Mahmut Orhan, Sena Şener",0.0,0.0,136656.0,0.0,0.0,0.0
5264,"Maikel, badchieff, Miksu / Macloud",0.0,0.0,368642.0,0.0,0.0,0.0
5265,"Maikel, makko",0.0,0.0,64178.0,0.0,0.0,0.0
5266,Majoe,0.0,0.0,379607.0,0.0,0.0,0.0
5267,"Majoe, Farid Bang",0.0,0.0,29835.0,0.0,0.0,0.0
5268,"Majoe, Silva",0.0,0.0,56805.0,0.0,0.0,0.0
5269,"Majoe, Vithya",0.0,0.0,53546.0,0.0,0.0,0.0
5270,"Major Lazer, MOTi, Ty Dolla $ign, Wizkid, Kranium",0.0,0.0,31961.0,0.0,0.0,0.0
5271,Makar,0.0,0.0,367571.0,0.0,0.0,58107.0
5272,"Makar, DYSTINCT",0.0,0.0,62916.0,0.0,0.0,0.0
5273,"Makar, RAF Camora",0.0,0.0,155904.0,0.0,0.0,0.0
5274,"Mali, Jamal, HoodBlaq",0.0,0.0,71302.0,0.0,0.0,0.0
5275,"Mali, Safraoui, Alim, HoodBlaq",0.0,0.0,93794.0,0.0,0.0,0.0
5276,Malik Harris,0.0,0.0,301734.0,0.0,0.0,0.0
5277,"Malik Montana, FRNKIE, Farid Bang",0.0,0.0,82254.0,0.0,0.0,0.0
5278,Manuellsen,0.0,0.0,127556.0,0.0,0.0,0.0
5279,"Manuellsen, Nura",0.0,0.0,65950.0,0.0,0.0,0.0
5280,"Manuellsen, Samra",0.0,0.0,61356.0,0.0,0.0,0.0
5281,"Mariah Carey, Ariana Grande, Jennifer Hudson",0.0,0.0,95735.0,0.0,0.0,0.0
5282,Mario Novembre,0.0,0.0,588738.0,0.0,0.0,0.0
5283,Mark Forster,0.0,0.0,3948863.0,0.0,0.0,0.0
5284,"Mark Forster, Gentleman",0.0,0.0,39724.0,0.0,0.0,0.0
5285,"Mark Forster, Kontra K",0.0,0.0,267834.0,0.0,0.0,0.0
5286,"Mark Forster, LEA",0.0,0.0,735213.0,0.0,0.0,0.0
5287,"Mark Forster, VIZE",0.0,0.0,775295.0,0.0,0.0,0.0
5288,"Marlo, BILLA JOE",0.0,0.0,92017.0,0.0,0.0,0.0
5289,"Marlo, Pajel",0.0,0.0,70966.0,0.0,0.0,0.0
5290,"Marshmello, Juice WRLD",0.0,0.0,57802.0,0.0,0.0,0.0
5291,"Marshmello, Lil Peep",0.0,0.0,83333.0,0.0,0.0,3449.0
5292,Marteria,0.0,0.0,1331177.0,0.0,0.0,0.0
5293,"Marteria, Casper",0.0,0.0,1055597.0,0.0,0.0,0.0
5294,"Marteria, Casper, Kat Frankie",0.0,0.0,87453.0,0.0,0.0,0.0
5295,"Marteria, Casper, Monchi",0.0,0.0,82515.0,0.0,0.0,0.0
5296,"Marteria, DJ Koze",0.0,0.0,110681.0,0.0,0.0,0.0
5297,"Marteria, Inéz, Yasha",0.0,0.0,54018.0,0.0,0.0,0.0
5298,"Marteria, Teutilla",0.0,0.0,145343.0,0.0,0.0,0.0
5299,"Marteria, Yasha, Miss Platnum",0.0,0.0,36485.0,0.0,0.0,0.0
5300,"Martin Garrix, Clinton Kane",0.0,0.0,50369.0,0.0,0.0,0.0
5301,"Martin Jensen, Alle Farben, Nico Santos",0.0,0.0,176836.0,0.0,0.0,0.0
5302,"Martin Solveig, Tkay Maidza",0.0,0.0,59392.0,0.0,0.0,0.0
5303,"Massiv, Capital Bra",0.0,0.0,181028.0,0.0,0.0,0.0
5304,Mateo,0.0,0.0,67929.0,0.0,0.0,0.0
5305,Mathea,0.0,0.0,445711.0,0.0,0.0,0.0
5306,Matthias Reim,0.0,0.0,252158.0,0.0,0.0,0.0
5307,Mau P,0.0,0.0,121930.0,0.0,0.0,16673.0
5308,Max Giesinger,0.0,0.0,545927.0,0.0,0.0,0.0
5309,"Max Herre, Trettmann",0.0,0.0,74380.0,0.0,0.0,0.0
5310,Maxwell,0.0,0.0,173232.0,0.0,0.0,0.0
5311,"Maxwell, Bonez MC",0.0,0.0,241374.0,0.0,0.0,0.0
5312,"Maxwell, LX",0.0,0.0,94431.0,0.0,0.0,0.0
5313,"Maxwell, RAF Camora",0.0,0.0,74708.0,0.0,0.0,0.0
5314,"Maxwell, RAF Camora, Bonez MC",0.0,0.0,839620.0,0.0,0.0,0.0
5315,"Maxwell, Tory Lanez, Gzuz",0.0,0.0,33776.0,0.0,0.0,0.0
5316,Mayberg,0.0,0.0,266725.0,0.0,0.0,0.0
5317,Mekhman,0.0,0.0,63421.0,0.0,0.0,0.0
5318,Melanie Thornton,0.0,0.0,2494504.0,0.0,0.0,0.0
5319,Melo68,0.0,0.0,84987.0,0.0,0.0,0.0
5320,"Memphis Cult, Groove Dealers, SPLYXER",0.0,0.0,56085.0,0.0,0.0,0.0
5321,Mert,0.0,0.0,1358876.0,0.0,0.0,0.0
5322,"Mert Demir, Mabel Matiz",0.0,0.0,51453.0,0.0,0.0,0.0
5323,"Mert, Alpa Gun",0.0,0.0,119559.0,0.0,0.0,0.0
5324,"Mert, Burry Soprano",0.0,0.0,75443.0,0.0,0.0,0.0
5325,"Mert, Dopebwoy",0.0,0.0,79077.0,0.0,0.0,0.0
5326,"Mert, Eunique",0.0,0.0,100034.0,0.0,0.0,0.0
5327,"Mert, Puri",0.0,0.0,44478.0,0.0,0.0,0.0
5328,"Mert, Soolking",0.0,0.0,295968.0,0.0,0.0,0.0
5329,"Mert, Z",0.0,0.0,92035.0,0.0,0.0,0.0
5330,"Mia Julia, Malle Anja, Lorenz Büffel",0.0,0.0,840859.0,0.0,0.0,0.0
5331,Miami Yacine,0.0,0.0,4079200.0,0.0,0.0,0.0
5332,"Miami Yacine, Azet",0.0,0.0,274881.0,0.0,0.0,0.0
5333,"Miami Yacine, Paramocro",0.0,0.0,44102.0,0.0,0.0,0.0
5334,"Miami Yacine, Sfera Ebbasta",0.0,0.0,205681.0,0.0,0.0,0.0
5335,"Miami Yacine, Zuna",0.0,0.0,88751.0,0.0,0.0,0.0
5336,Micha von der Rampe,0.0,0.0,141738.0,0.0,0.0,0.0
