,artistName,artistId,genres,follower,popularity,famille_musicale
4623,Suur Papa,6cd9X2t4HN8zjoxOblaDTz,[],9257.0,34.0,No Genre
4624,Lotey,45etnQFtDSBKqoaAD9ePNd,[],2009.0,25.0,No Genre
4625,FloyyMenor,7CvTknweLr9feJtRGrpDBy,['reggaeton chileno'],1631208.0,81.0,Reggae/World
4626,TATOOL,0shHIQr8VamXbzM66kwGQo,['argentine trap'],5670.0,63.0,Hip-Hop
4627,Shinova,6rRTrEHzGSDqhmFJQrNFMO,['indie'],93561.0,56.0,Autre
4628,Raul Clyde,2PAyYzUdafG4mFFp6Rynsk,[],58812.0,58.0,No Genre
4629,Luis Cortés,49wxwtIqjRKbj0d3eHDMRJ,"['flamenco', 'flamenco pop', 'flamenco urbano']",111421.0,63.0,Pop
4630,Tohtori Getto,2B97faqsVrAF7KGnS21TlY,['finnish hip hop'],9659.0,44.0,Hip-Hop
4631,Pilvi Hämäläinen,5UFJGFpQM3dH3Qk63nrdjg,"['finnish pop', 'iskelmä']",7368.0,32.0,Pop
4632,Vepu,2qwH6XfqxzOUiVTC3IXOom,"['finnish hip hop', 'finnish pop']",2644.0,35.0,Hip-Hop
4633,Jaakko Teppo,6L4Q14VamYcNYSbMAuAEzS,"['iskelmä', 'finnish rock', 'finnish pop']",10856.0,33.0,Rock
4634,Asa,0rHtbK2pK4r67coo9EsT7D,"['finnish hip hop', 'finnish pop']",18926.0,38.0,Hip-Hop
4635,Sara Bee,5kvgJ8cZWc3pGpIHhksKTb,"['finnish pop', 'finnish hip hop']",4381.0,40.0,Pop
4636,Sliki,0hVN0MWgK3oTTBoqBVSRwt,"['finnish hip hop', 'finnish pop']",12403.0,54.0,Hip-Hop
4637,Windows95Man,4iIv1KxAdDsqfwq5XjcgQm,[],26265.0,38.0,No Genre
4638,SANTA,5Vf6gyVzfo8TnzrPRBg3qo,"['variété française', 'chanson', 'french pop']",215935.0,61.0,Autre
4639,Jeck,1kvygchIwU4XHXY8xD6ugf,"['french pop', 'variété française', 'chanson']",62203.0,59.0,Pop
4640,Joseph Kamel,5SQFDZOMgKao4hMpULEaoI,"['french pop', 'variété française', 'chanson']",72026.0,54.0,Pop
4641,Skrapz,67R8l2OLqGwA9V4BKllYQY,['grime'],146698.0,56.0,Autre
4642,John Squire,1VaY3AT6TiOIT7MQGvKMkQ,"['britpop', 'madchester']",18843.0,37.0,Pop
4643,YG Marley,0n4Fao9kbjgM76RmVlfSwr,[],669668.0,63.0,No Genre
4644,Slogan,64Eb4jttIVIP6T2qVBP8wh,[],37291.0,34.0,No Genre
4645,Tzamal,3f3h06ii1hc3dmFiuLNAQq,[],70946.0,43.0,No Genre
4646,Ioannis,2oQftHHbzwW2lMNxh5W5iw,[],931.0,51.0,No Genre
4647,mi368,5WpPX5v61a9sDy6lXDkQiK,[],3331.0,47.0,No Genre
4648,Yorgos Rous,28BigpvpUQr0WHhR7QzIep,"['entehno', 'laïko']",21642.0,43.0,Autre
4649,Fullife,6M0cPjKNRCTRgH0A4HKoeK,['tropical house'],2349.0,44.0,Electro
4650,Κοινοί Θνητοί,1KAJV608oYCNcdjJwMRuzZ,['entehno'],42274.0,46.0,Autre
4651,Sandal,2rW7P02wzUA7clLJsjX3PE,[],570.0,30.0,No Genre
4652,Panos Vlahos,6bOMu5AIVWYNULoOkLrIY8,"['entehno', 'laïko']",22231.0,43.0,Autre
4653,Bazsi,7IvNSZxcwOVm9Sn8z4y1k4,[],1338.0,0.0,No Genre
4654,Nagy Bogi,3VgOKuwKvAYU4aT7atESfM,[],,,No Genre
4655,BERRY,0InmjCs3tc01n9gxW62AgN,[],,,No Genre
4656,Lacika,5RNyrnEtMHzpUIQ5HFhr8Q,[],,,No Genre
4657,NewEra,4QLa9DWZEpFrBhNG5UWXF1,[],,,No Genre
4658,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,[],,,No Genre
4659,Kingfishr,6c2qQFq3xfxFJndX6wSe4f,[],,,No Genre
4660,HÚGÓ,7cCl5Y8YSCS9WQPD6kVTpI,[],,,No Genre
4661,NUSSUN,0at3uaVgwcDuhoSynpoLzx,[],,,No Genre
4662,VÆB,2Y1zMOhyjW9R9C4DYBuNLg,[],,,No Genre
4663,Danjel,2DGamydCQov2VWEncYL4xB,[],,,No Genre
4664,Papa V,0vAALEhfbmllIOX1t7k5KU,[],,,No Genre
4665,LA SAD,1y5nSaw0Am7fIEDAkrfgjY,[],,,No Genre
4666,Fido Guido,1b6blY2zesXu8QpeTUorPW,[],,,No Genre
4667,Ricchi E Poveri,5BwOOeKayeMZXa5SSaiRxv,[],,,No Genre
4668,Loredana Bertè,2XpUprTohaksHpVjUtTvlx,[],,,No Genre
4669,Pino D'Angiò,1uXGmHao7MMRBwCCncmyB6,[],,,No Genre
4670,Mango,5iBphIrmXEjfrqiuz5y6pY,[],,,No Genre
4671,Fiorella Mannoia,5VxhGHbcuvqTLRUWzBUN8L,[],,,No Genre
4672,MAN-GO,3lPK4zqijDKAvZkdlmZRfN,[],,,No Genre
4673,SHWR,1IDPFeFQlt39LiLgDRLPH2,[],,,No Genre
4674,Madison Beer,2kRfqPViCqYdSGhYSM9R0Q,[],,,No Genre
4675,KRBK,0E56Ncr2I37JQhW71UJALE,[],,,No Genre
4676,Bigidagoe,3LIf7xkBp0kqBy9P5vUkFC,[],,,No Genre
4677,D-Double,7sgdV8Ka9ILeZdzSqjzItk,[],90752.0,56.0,No Genre
4678,Willem,0QuIRxRWYAl4oRHSQYCYds,"['neue deutsche welle', 'nederpop']",15694.0,47.0,Pop
4679,Pablo Paz,1MPDGl1VzA7muXZSIZ2Zc0,"['russelåter', 'epadunk']",2445.0,48.0,Autre
4680,Alex Warren,0fTSzq9jAh4c36UVb4V7CB,[],1095612.0,85.0,No Genre
4681,Mannschaft,3AIknosYoaF6OgCcH10ZCy,['russelåter'],726.0,25.0,Autre
4682,Søte og Rare Gutter,2gmup32OWc65WVKSoP4rD8,"['russelåter', 'epadunk']",20539.0,61.0,Autre
4683,Bakødda,5IeEk9EbUfCG6n1E2UnZwr,['russelåter'],610.0,23.0,Autre
4684,Fagata,0zzP72k8pbLySGH1TPUZW8,[],102734.0,57.0,No Genre
4685,lohleq,7Djt5FHbKywvcpV4yplfcF,[],10270.0,64.0,No Genre
4686,Progvid,53yPvcTuQToqXFtROPF11W,['portuguese hip hop'],2436.0,37.0,Hip-Hop
4687,RUXN,30Hiyu8fW3upjYdoXoXy8i,"['brazilian trap', 'trap funk', 'trap']",29596.0,65.0,Hip-Hop
4688,Murillo e LT no Beat,0KcbRunfjZHfwEnEgd1Dy6,"['trap funk', 'funk', 'funk consciente', 'brazilian trap']",407509.0,72.0,Hip-Hop
4689,Portugal No Beat,71LRKKvAjoc6LyNmob269Q,"['brazilian trap', 'trap funk', 'trap', 'brazilian hip hop']",17634.0,65.0,Hip-Hop
4690,Hungria,0vLuOi2k62sHujIfplInlK,['brazilian hip hop'],10366026.0,75.0,Hip-Hop
4691,Erika Isac,5ZBJ4rLeQx0IEN3ut3O1fC,['manele'],62428.0,47.0,Autre
4692,BITTNER,0vWnEKLANNWb7QEqdRg5K3,['manele'],12436.0,44.0,Autre
4693,Sheik,16h499dib06k5oaxjbAVtW,['manele'],3495.0,45.0,Autre
4694,ZillaKami,4G1zP5i0r57g1c1CxrPhfM,"['dark trap', 'punk rap', 'emo rap', 'horrorcore', 'rage rap', 'rap metal']",591317.0,65.0,Hip-Hop
4695,City Morgue,1kMVs324xI4K0tQrKqA4c4,"['dark trap', 'punk rap', 'emo rap', 'horrorcore', 'rap metal', 'rage rap']",516912.0,59.0,Hip-Hop
4696,SosMula,7fFfPSHnrplQpezV79CFYc,"['dark trap', 'punk rap', 'horrorcore', 'emo rap', 'rap metal', 'rage rap']",155820.0,59.0,Hip-Hop
4697,Mark Ambor,11p2E654TTU8e0nZWBR4AL,[],608311.0,72.0,No Genre
4698,Amo,3F2BUPEkX9IDaRYAeJN0Gh,['german hip hop'],235537.0,69.0,Hip-Hop
4699,Zerb,6mDl7lQiLxT0iQ8LYhAlWy,['afro house'],140060.0,73.0,Electro
4700,Gocata Kangal,79LfvzdMQhTIFoeMC7UBRG,[],22657.0,34.0,No Genre
4701,I.N.I.,564L14VyLz0lmnlpwX2MBw,[],7593.0,35.0,No Genre
4702,Sebastian,1ucovYZ0AOZZ0ZIfjhYFfQ,[],62376.0,44.0,No Genre
4703,MC Gey,6eLwutNh9BFYjrnyEqUc7D,[],38260.0,42.0,No Genre
4704,Aymen,28TqrmNSPiKo5w3WVb3A3N,['german hip hop'],152942.0,67.0,Hip-Hop
4705,Jiyo,0i9OWm62ob5N5f6NTqhSts,['german hip hop'],85028.0,57.0,Hip-Hop
4706,ilo 7araga,6yljBnmcExcQrkUMJOhgga,['german hip hop'],51065.0,57.0,Hip-Hop
4707,Kauta,706cem551IzKiczuAQIEDw,['german hip hop'],111555.0,55.0,Hip-Hop
4708,Levin Liam,7qMDCTsnaGWM9h8rqTnk0q,['german pop'],74232.0,61.0,Pop
4709,Annika,1GKN1Js8fa19K23eIhOMhg,['dansktop'],39913.0,62.0,Autre
4710,Emma Sehested Høeg,0MyW1l0mSMSCicpUcxdr6C,['dansktop'],10505.0,47.0,Autre
4711,The Academy: Segunda Misión,4C3ZmIqca9MWwThLaYbfXu,[],185787.0,62.0,No Genre
4712,iZaak,4s6Xg38sbqh4xpf4OqhVUK,[],465085.0,73.0,No Genre
4713,Mushkaa,3jU5LKRsimuyZjA0lSkdPp,[],59954.0,56.0,No Genre
4714,Supersubmarina,61C3cEhdoJ9YiQSQSwYB4K,['indie'],331296.0,54.0,Autre
4715,Juanjo Bona,471C5Rq1AJAT1Y1Epd56XF,[],62502.0,55.0,No Genre
4716,OLGA,5lrrAnWHek9LEQgB3MCfub,"['finnish hip hop', 'finnish pop']",7373.0,41.0,Hip-Hop
4717,Santz,1budGqglcS1GxynNiELO53,['finnish hip hop'],294.0,18.0,Hip-Hop
4718,Bon Entendeur,2lwjwKfYZCuPEJOo8t32CD,"['french indie pop', 'french house', 'french pop']",286002.0,59.0,Pop
4719,Arma Jackson,22I8wvU1Zw6EMiOt4W98BN,['pop urbaine'],51205.0,52.0,Pop
4720,Corneille,2GBDOaCl73BVUs2RerIme7,"['variété française', 'french pop', 'chanson']",196006.0,52.0,Autre
4721,Songer,1iW3b73XWPQSknLyH5kDrd,['drum and bass'],111650.0,62.0,Autre
4722,Sumo Beats,7v5615g0bsYcu6u2KEJIiF,[],3693.0,43.0,No Genre
4723,Nosfer,4Z2XCo0JFVkp4r2g4WvVi6,[],2100.0,45.0,No Genre
4724,Jaber,6T2yephqss2R5uK7CmfLgo,[],17586.0,45.0,No Genre
4725,Tirpa,0JKuWiUU9NSMX6aHa2hX6S,[],41544.0,40.0,No Genre
4726,toldyuuso,7Ia2WU8pEwFytpR7mqwHHA,[],1716.0,39.0,No Genre
4727,RAUL,6vDgr8a0h4QTSFQTZy1dua,[],31114.0,43.0,No Genre
4728,Dasha,7Ez6lTtSMjMf2YSYpukP1I,[],325593.0,72.0,No Genre
4729,Richy Mitch & The Coal Miners,4qU7IJSReZnsLy5907Mtau,[],278847.0,70.0,No Genre
4730,Amble,5ZC7GPz5h9zkEfjZBUDNzI,[],81345.0,61.0,No Genre
4731,USSEL,13wADF4gMaMun7o6VzOzZp,['dansktop'],4567.0,42.0,Autre
4732,Elmatadormc7,7516jrFSCN9rahmTvPAYUu,['italian trap'],113229.0,46.0,Hip-Hop
4733,LXNGVX,5IpS1TN1Crp8Ym4zjiIrtK,"['phonk', 'brazilian phonk']",552544.0,73.0,Autre
4734,Imogen Heap,6Xb4ezwoAQC4516kI89nWz,[],943372.0,79.0,No Genre
4735,Clams Casino,5vSQUyT33qxr1xAX2Tkf3A,['cloud rap'],354087.0,72.0,Hip-Hop
4736,Andrius Mamontovas,28Ay5v0M2uegKIswk4dUWQ,[],30465.0,39.0,No Genre
4737,FISHER,1VJ0briNOlXRtJUAzoUJdt,"['tech house', 'house', 'techno']",1092002.0,78.0,Electro
4738,xguscia,7CjuSYUyLwbQ9aYIVgTEgJ,[],1516.0,30.0,No Genre
4739,Jurga,5hHX6MERf3NvtGkzzpozx0,[],11246.0,29.0,No Genre
4740,Rīmdari,0vL2CySZ1k2f1m1TkdIReM,[],2920.0,35.0,No Genre
4741,ooes,0aXi5kveuKNm6t5vGVeUBM,[],475016.0,60.0,No Genre
4742,Boer Harm,5IHZu2yYPqXd8JNzDP91Os,[],49049.0,41.0,No Genre
4743,Mr. Belt & Wezol,19VDJ9IKyBSUMDJxLsasP6,"['future house', 'house']",189386.0,66.0,Electro
4744,CBW,04diW1Jyt2jXdG6ZmSgJyu,[],10574.0,50.0,No Genre
4745,YARSKI,1TY6oc7uiXgpqiiJEidPD6,[],1109.0,41.0,No Genre
4746,stickxr,5RwiBwEEW5dOXGUlEVA0LT,[],35404.0,51.0,No Genre
4747,Paula Biskup,719plHUneGIpNF9cAWXEf2,[],12522.0,43.0,No Genre
4748,Piotr Odoszewski,46nannj2VJWVBAgoh7EvSk,[],6395.0,40.0,No Genre
4749,MC Saci,0kj68SnX4WCXwveyBbRX8p,"['funk de bh', 'funk', 'brazilian funk']",500993.0,66.0,Autre
4750,Mc Pretchako,5r3Fsh6QhUaKlr9CKgBxcv,"['funk de bh', 'funk', 'brazilian funk']",54058.0,62.0,Autre
4751,DJ Sammer,70dP66OT4eq3soksc1syUs,"['funk de bh', 'funk', 'brazilian funk']",100012.0,60.0,Autre
4752,Capitão Fausto,5CoXKGQeOWgWi8koTZh07b,[],75011.0,45.0,No Genre
4753,Dj Lc,3JcD2LnyvfEki9d7705GaY,"['funk de bh', 'funk', 'brazilian funk']",52962.0,58.0,Autre
4754,DJ WN,3joq445M6f168kb3mkp7BB,"['funk consciente', 'funk', 'trap funk']",278921.0,64.0,Hip-Hop
4755,MC Paulin da Capital,592JnViQ2tot63c1SbtgK2,"['funk consciente', 'funk', 'trap funk']",2341967.0,69.0,Hip-Hop
4756,Dj GM,03PnQHlbH5nDDVX3hNg628,"['funk consciente', 'funk', 'trap funk']",634976.0,69.0,Hip-Hop
4757,HHR,6KHnECmT9Nn73k1tKs62Wu,"['boom bap', 'brazilian trap', 'brazilian hip hop', 'trap funk']",7229.0,63.0,Hip-Hop
4758,Complexo dos Hits,3ymF57lFWXJswhYvjC9O6G,"['funk de bh', 'funk']",18271.0,60.0,Autre
4759,DJ JOAO DA INESTAN,1K3wppIvsUK99HODkiNgeu,"['funk de bh', 'funk', 'brazilian funk']",147758.0,61.0,Autre
4760,Verty,5YuaZB0y4pVVgoes38XyY8,[],2202.0,35.0,No Genre
4761,ROBERTO,43xmKEm1D2M6j2JeNBEQBg,['manele'],24463.0,42.0,Autre
4762,Corina,1CIFZBDYwomNEdnBJUnIZD,['manele'],37599.0,38.0,Autre
4763,Billy Barman,3hqXJzw9ubKNcvVhZV03gQ,[],18832.0,39.0,No Genre
4764,spánok v lese letargie,6G0h5jzjBzQw749gTYlK4q,[],6576.0,7.0,No Genre
4765,Berlin Manson,0hOM9D2SaLoqltAuEA5fje,['punk rap'],11328.0,37.0,Hip-Hop
4766,Raffaella Carrà,6EVyI0S0b1Ld2nm37m5x85,[],209113.0,65.0,No Genre
4767,Jaxomy,1c3uso4iIeeX3P0bhKaQDq,[],105369.0,63.0,No Genre
4768,Agatino Romero,124jbwgd8Hh6LW7jAqTa8r,[],18378.0,63.0,No Genre
4769,Lvbel C5,0V2oXYR7DtrZAEFeILRW2r,"['turkish hip hop', 'drill', 'turkish pop']",3786534.0,73.0,Hip-Hop
4770,Shaboozey,3y2cIKLjiOlp1Np37WiUdH,[],1090546.0,78.0,No Genre
4771,Sofiya Nzau,5Y2FS5YbGf7yRDumzD5nY3,['afro house'],31527.0,69.0,Electro
4772,Jasper Steverlinck,5M9Q9H6jHj5txCVX5KSM8V,[],37201.0,44.0,No Genre
4773,Kiril Kirilov,37BgmbtPxXjBRKTOdl7zhA,['folk pop'],527.0,27.0,Pop
4774,Garjoka,2HB7K5UdSuYXmdxsPkK8Tm,[],27750.0,31.0,No Genre
4775,Lithe,7LVC96BEVGugTAp38AajV6,[],399755.0,72.0,No Genre
4776,DJ FKU,3QMpCp3GHiHXgnX1LldXWe,"['phonk', 'brazilian phonk', 'brazilian funk']",391967.0,68.0,Autre
4777,Prago Union,7B87nnff5Kbl42pSlOjpbm,[],,,No Genre
4778,zakázanÝovoce,7KiVQDrwXgIgqANNQjbYfV,[],,,No Genre
4779,A)TÝM,2cQWYqoaopOxE9XBp07N2F,[],,,No Genre
4780,O5 a Radeček,5dvR4KwqLm5pPgllid7x6G,[],,,No Genre
4781,Isi Glück,6rCSN5ZYcBpBWIY2GEiKdQ,[],,,No Genre
4782,Ataypapi,6vRKWcwC6OphUNy3Ds5O0U,[],,,No Genre
4783,KATI K,277dytbjtOXNnvRXf7Dyyv,[],,,No Genre
4784,MilleniumKid,6nJEMDVNcq7fduXgk7EdGG,[],,,No Genre
4785,Anton Westerlin,5NYUb39ntjgN7cRtN4y25T,[],,,No Genre
4786,Panamah,3SyJZpVRYuncgXPtjAceOJ,[],,,No Genre
4787,Tenacious D,1XpDYCrUJnvCo9Ez6yeMWh,[],,,No Genre
4788,Daniel Schulz,3pVuaUisHmRfVy53qWwmql,[],,,No Genre
4789,Lay Bankz,4OVbrPbhvK46A1uXTU1u5F,[],,,No Genre
4790,boipepperoni,0MjPNmazpZOmBH1nOMaeQY,[],,,No Genre
4791,Bladee,2xvtxDNInKDV4AvGmjw6d1,[],,,No Genre
4792,Lia Kali,7rFHoDuiSlV0DGHxckjm89,[],,,No Genre
4793,Oques Grasses,5qPeAT4ikl6gJNUexAOEy0,[],,,No Genre
4794,Foreign Teck,12lHTAdc9T204lw5qPtasv,[],,,No Genre
4795,Pablo Chill-E,2XcZshqzPKm3iZcmt73R8D,[],,,No Genre
4796,DePol,16t23tANCHuuAN0yPqBbA0,[],,,No Genre
4797,GRECAS,3DhrvmXFJs6QKCSafoPhl4,[],,,No Genre
4798,Junior H,7Gi6gjaWy3DxyilpF1a8Is,[],,,No Genre
4799,Bhavi,7fT2Me47PQ8T7954PKrcwR,[],,,No Genre
4800,ELLIMEI,6rPI72mU3VRYb9YCKGi3ra,[],,,No Genre
4801,THEODORT,6q87j1F6EtUxjlvkJNknFp,[],,,No Genre
4802,La Fouine,6QS84S3i4gwdEKqWoTtDLd,[],,,No Genre
4803,Justice,1gR0gsQYfi6joyO1dlp76N,[],,,No Genre
4804,Chappell Roan,7GlBOeep6PqTfFi59PTUUN,[],,,No Genre
4805,Tommy Richman,1WaFQSHVGZQJTbf0BdxdNo,[],,,No Genre
4806,Venom,6CdAVuqNOSOZ9KsZXMZwFr,[],,,No Genre
4807,TRAPHOUSE,7shfaj6w6OhvS0iG7gAugC,[],,,No Genre
4808,Szalai,7kDEAMv0Mem8bBG4vwoENq,[],,,No Genre
4809,Groovehouse,0KTP3GQtxCTbDadp9GVPWM,[],,,No Genre
4810,Badger,4mnrcwjD8rgFeOzvXmkcw3,['bassline'],44627.0,60.0,Autre
4811,The Black Keys,7mnBLXK823vNxN3UWB7Gfz,"['blues rock', 'garage rock', 'modern blues', 'rock']",4111928.0,72.0,Rock
4812,Daya,6Dd3NScHWwnW6obMFbl1BH,[],1762980.0,73.0,No Genre
4813,Badsome,6EmAZVYYOGM6aF1A2YufwT,['afrobeats'],2573.0,28.0,Reggae/World
4814,Kristmundur Axel,2hZoJ9EKrV6YLfUKebCZCo,[],2319.0,28.0,No Genre
4815,Higashi,1eBPcZCSWh1EAv0aOXusye,['italian trap'],14516.0,64.0,Hip-Hop
4816,Le-one,5Otk4eRecMMbC5YR4Iliou,"['canzone napoletana', 'neomelodico']",58266.0,59.0,Autre
4817,Blssd,1lG5HZN4p1f0SBCRzmZXr0,['italian trap'],15269.0,55.0,Hip-Hop
4818,VTR,0FAe1lSd4Zi6wCIHbgGhI1,"['canzone napoletana', 'neomelodico']",3015.0,45.0,Autre
4819,Triana Park,2Ke7AtG16oVgN9IrkQqw69,[],5767.0,31.0,No Genre
4820,Reiks,0agK424hlJvnrcduTPH8r4,[],9081.0,33.0,No Genre
4821,ZeBrene,2d6MiLj631l0JY0MqY1ERC,[],1286.0,31.0,No Genre
4822,New Wavy,0fJcXUG26DGby7vTudh0oR,[],7470.0,30.0,No Genre
4823,Diquenza,3DIhZ8xOvMa1KpXPV6BZXV,[],8006.0,52.0,No Genre
4824,Ari Bajgora,5N9d9BMxodykFktDttHERD,"['norwegian hip hop', 'russelåter', 'norwegian pop']",13250.0,49.0,Hip-Hop
4825,Øsen,37gAlZahvuBPUXHqeLfyVo,"['russelåter', 'epadunk']",1114.0,37.0,Autre
4826,Da Dønk Project,7k44tBmiqKcpDUMDbhQSbB,"['russelåter', 'epadunk']",279.0,33.0,Autre
4827,Tigergutt101,1tjaYa0dBPYGvEHOVUMX5K,"['russelåter', 'epadunk', 'norwegian hip hop', 'norwegian pop']",19668.0,49.0,Hip-Hop
4828,Hytta,7xPHJsljeCWrn9Cbm5QK0Z,"['russelåter', 'epadunk']",697.0,40.0,Autre
4829,Nile Rodgers,3yDIp0kaq9EFKe07X1X2rz,[],174819.0,74.0,No Genre
4830,Streetboys,6R3OPXyzteMubaNClGZZDW,['russelåter'],2232.0,46.0,Autre
4831,MODELKI,3cBLJizprytrMpuFbnRnaE,['disco polo'],99666.0,57.0,Autre
4832,Kusha,2a3CjKMScCbYiM3XTay0zf,[],1043.0,54.0,No Genre
4833,DJ JOÃO PEREIRA,1tPQcKxMrvf09Ry8zk68gt,"['funk de bh', 'funk', 'brazilian funk']",50282.0,57.0,Autre
4834,DALÃMA,0dglu68sb1lWf1ACF9uOb6,"['funk de bh', 'funk', 'brazilian funk']",32422.0,57.0,Autre
4835,Mc Dudu Sk,1CKLOLezvcRuPRzOiGvxS1,"['funk de bh', 'funk']",48432.0,56.0,Autre
4836,MC TH DA SERRA,4OKS4k4lBy2KOeftVHJDXu,"['funk de bh', 'funk']",48043.0,54.0,Autre
4837,PTM,0wqRH0NmahVaDoeCXRlEuP,['portuguese hip hop'],7380.0,38.0,Hip-Hop
4838,Yunk Vino,460m2YG30duLCuHwFdiLgX,"['brazilian trap', 'trap', 'brazilian hip hop', 'trap funk']",846597.0,68.0,Hip-Hop
4839,Mc Piedro,4fBAsjJmj6lwaOuWS15stg,"['funk consciente', 'funk', 'trap funk']",28135.0,58.0,Hip-Hop
4840,Badoxa,5ZOMkfINXvTF4GqNwHPsfW,"['kizomba', 'zouk', 'kuduro']",245493.0,55.0,Autre
4841,Babasha,1Iq14y98EVmnXUah4ldJnl,['manele'],263049.0,58.0,Autre
4842,Gya,17JCMZusNXS0iOLaForWrm,['manele'],78401.0,51.0,Autre
4843,Raphael,3RryZO1NCx4BNG6TWyieTe,[],15294.0,50.0,No Genre
4844,Myles Smith,3bO19AOone0ubCsfDXDtYt,[],1007133.0,78.0,No Genre
4845,Zartmann,0pVHBkObr9UNIWpms1e4I0,['german pop'],199303.0,74.0,Pop
4846,Dauner,2E5bmPbkiGhZ3ZK798zFIb,[],3869.0,63.0,No Genre
4847,Baby B3ns,0geGEoVXjWIz38cw8JcqVP,['hyperpop'],41423.0,48.0,Pop
4848,Carbonne,2t0frJEIdex2PTwuLlGxDD,[],204644.0,59.0,No Genre
4849,Average Rob,1mEx53KMpnvYeAaAtFu0Fp,[],16771.0,40.0,No Genre
4850,Mirela,4aPsL8sPDTXIR11gYfAb0i,['folk pop'],13148.0,42.0,Pop
4851,Mishell,4M47drOmnvyfjvu7H3TFH2,[],3696.0,34.0,No Genre
4852,Selina,583wxBpo6S1maGz1bqYekZ,['folk pop'],5648.0,37.0,Pop
4853,aespa,6YVMFz59CuY7ngCxTxjpxE,['k-pop'],8332280.0,80.0,Pop
4854,Manene,7eKgZc26opM9g5oRiOOwlu,[],17126.0,41.0,No Genre
4855,Jiří Schelinger,6cFxy6HNZdNfvTiSkgHEPf,['big beat'],89550.0,43.0,Autre
4856,Esther Graf,1FXdfOOisB3d3hfZOjhjID,['german pop'],56285.0,57.0,Pop
4857,CANEY030,0ZqNAlpzFTJI4tyK4UwJE2,['german hip hop'],39530.0,61.0,Hip-Hop
4858,Kundo,2GGL93jyTZ4X7uidHSJhIr,['dansktop'],14761.0,54.0,Autre
4859,Herrelandsholdet,5RnvIeoBOnfUN95vVzR2UX,['dansktop'],2410.0,37.0,Autre
4860,Rune Rask,3zuy1LOMq0y8aHZn4Ogax0,['dansktop'],7413.0,42.0,Autre
4861,TOOMANYLEFTHANDS,5tCPpDoXfTKy5yTongtDAT,['tropical house'],11737.0,43.0,Electro
4862,Mille,1WLr84Nec3Bb8xuxgQZGb9,['dansktop'],8222.0,54.0,Autre
4863,maria kallastu,6kSiYWWt4597uZNH0Cpjig,[],1437.0,33.0,No Genre
4864,Monetochka,0yp6xP5xe1qarfugfTixOK,[],1151933.0,60.0,No Genre
4865,Genka,3bq7DMYbeHU41J88ZR5Leu,[],9095.0,36.0,No Genre
4866,Nemo,5Wg72TowYBWIcSo3K2r84N,[],163303.0,51.0,No Genre
4867,Amenazzy,6kq4GHwUcUojGIu0ziSNXf,"['trap latino', 'reggaeton', 'dembow', 'urbano latino']",3295600.0,66.0,Hip-Hop
4868,NTG,6GlX3FdCQrMftGfVaWcmPZ,['dembow'],200067.0,63.0,Autre
4869,Isabel Aaiún,5qSwpcWU98AJITpF4USeC3,"['flamenco pop', 'flamenco']",69341.0,56.0,Pop
4870,Las Chuches,4Orj5NmOg4wuREX0dzsyjR,"['flamenco', 'flamenco pop', 'flamenco urbano']",28951.0,47.0,Pop
4871,The Rudeboyz,7ciBW1p3KBsYIkFk4UmwS8,['reggaeton'],26989.0,63.0,Reggae/World
4872,Lewis Somes,6U574RAq08wVaurzSaqEY3,"['reggaeton chileno', 'chilean trap']",72563.0,68.0,Reggae/World
4873,Fernando Moreno,4TQTQKrC6eNENv4xSH3Ax6,[],3301.0,48.0,No Genre
4874,Ill Pekeño,3T4KspU3H8Ya6sgxexg9F8,['gregorian chant'],52712.0,55.0,Autre
4875,Niilo,49g8AvlUgRjVAO0h219rab,"['iskelmä', 'finnish pop']",4056.0,33.0,Pop
4876,Janne Hurme,3zxooYS5gwpE15xpjX0N1A,"['iskelmä', 'finnish pop', 'finnish rock']",7194.0,40.0,Pop
4877,J. Karjalainen & Mustat Lasit,5fd9qkcJWbNiFtlGGaoVIr,"['finnish rock', 'finnish pop', 'iskelmä']",9010.0,38.0,Rock
4878,Elokuu,0LqzBv7bOc73BPn8du1K2o,"['finnish pop', 'finnish hip hop', 'iskelmä', 'finnish rock']",47536.0,34.0,Pop
4879,Hugo TSR,4wuKH89QtnyauwNpBMp5RP,[],304875.0,58.0,No Genre
4880,VEN1,3Cz37xnWAOtQEa5jfrTUbL,[],247568.0,65.0,No Genre
4881,Bouss,3hWQDRr1PqwvnHeiZlucBq,[],259178.0,71.0,No Genre
4882,Mac Tyer,1PTl9q5EaEZejVGts7MBLN,[],363414.0,48.0,No Genre
4883,Arab,3h3WR8UDyRk15U74xAXE7a,[],112074.0,62.0,No Genre
4884,Efi Thodi,4OQYDjyFWR15nf0L7QKLAU,['laïko'],8180.0,34.0,Autre
4885,Themis Karamouratidis,0EIcylomMbDZeLPBCy1z3b,"['entehno', 'laïko']",5699.0,44.0,Autre
4886,Pan Pan,4f9CLwNyJLXARRuRScNgOr,['entehno'],26929.0,42.0,Autre
4887,Nick Kodonas,1yg1YmUWJ3ROzFSiwRH9fD,[],31.0,31.0,No Genre
4888,Gerasimos Evangelatos,3FOcz0CoQjXRhfnKLqrXQq,"['entehno', 'laïko']",8233.0,43.0,Autre
